Media ID;AOI ID;User ID;User Gender;Time to 1st View (sec);Time Viewed (sec);Time Viewed (%);Fixations (#);Revisits (#);Group
0;0;3;Female;6.961;0.0;0.0;0;0;ASD
0;0;4;Female;6.961;0.0;0.0;0;0;ASD
0;0;5;Male;6.961;0.0;0.0;0;0;ASD
0;0;6;Female;6.961;0.0;0.0;0;0;ASD
0;0;7;Male;6.961;0.0;0.0;0;0;ASD
0;0;8;Male;6.961;0.0;0.0;0;0;ASD
0;0;9;Female;6.961;0.0;0.0;0;0;ASD
0;0;11;Male;27.125;16.0;13.0;1;0;ASD
0;0;12;Male;6.961;0.0;0.0;0;0;ASD
0;0;13;Female;6.961;0.0;0.0;0;0;ASD
0;0;14;Female;6.961;0.0;0.0;0;0;ASD
0;0;15;Male;6.961;0.0;0.0;0;0;ASD
0;0;16;Male;6.961;0.0;0.0;0;0;ASD
0;0;17;Male;6.961;0.0;0.0;0;0;ASD
0;0;18;Male;6.961;0.0;0.0;0;0;ASD
0;1;3;Female;3.45;224.0;187.0;3;2;ASD
0;1;4;Female;766.0;448.0;373.0;7;7;ASD
0;1;5;Male;4.625;48.0;0.04;1;0;ASD
0;1;6;Female;3.171;1.408;1.173;11;10;ASD
0;1;7;Male;5.109;768.0;0.64;7;6;ASD
0;1;8;Male;9.609;48.0;0.04;1;1;ASD
0;1;9;Female;22.883;368.0;307.0;3;2;ASD
0;1;11;Male;156.0;1.168;973.0;18;18;ASD
0;1;12;Male;10.906;1.712;1.427;6;5;ASD
0;1;13;Female;6.961;0.0;0.0;0;0;ASD
0;1;14;Female;313.0;704.0;587.0;7;7;ASD
0;1;15;Male;12.875;128.0;107.0;1;1;ASD
0;1;16;Male;1.25;528.0;0.44;3;2;ASD
0;1;17;Male;6.961;0.0;0.0;0;0;ASD
0;1;18;Male;8.05;672.0;0.56;3;3;ASD
0;2;3;Female;0.0;496.0;413.0;4;3;ASD
0;2;4;Female;32.891;1.088;907.0;5;3;ASD
0;2;5;Male;719.0;576.0;0.48;3;2;ASD
0;2;6;Female;427.0;2.624;2.187;11;6;ASD
0;2;7;Male;0.0;2.576;2.147;9;3;ASD
0;2;8;Male;445.0;1.616;1.347;6;1;ASD
0;2;9;Female;623.0;10.096;8.413;52;27;ASD
0;2;11;Male;813.0;2.544;2.12;21;17;ASD
0;2;12;Male;469.0;5.824;4.853;19;7;ASD
0;2;13;Female;406.0;0.88;733.0;5;3;ASD
0;2;14;Female;688.0;1.632;1.36;11;10;ASD
0;2;15;Male;0.5;2.432;2.027;10;5;ASD
0;2;16;Male;625.0;1.216;1.013;4;2;ASD
0;2;17;Male;6.961;0.0;0.0;0;0;ASD
0;2;18;Male;0.46;1.056;0.88;6;2;ASD
0;3;3;Female;6.961;0.0;0.0;0;0;ASD
0;3;4;Female;78.406;592.0;493.0;5;1;ASD
0;3;5;Male;6.961;0.0;0.0;0;0;ASD
0;3;6;Female;0.0;832.0;693.0;3;1;ASD
0;3;7;Male;3.962;288.0;0.24;2;1;ASD
0;3;8;Male;4.156;416.0;347.0;2;0;ASD
0;3;9;Female;37.406;544.0;453.0;2;0;ASD
0;3;11;Male;2.906;592.0;493.0;6;6;ASD
0;3;12;Male;5.156;1.008;0.84;3;1;ASD
0;3;13;Female;6.961;0.0;0.0;0;0;ASD
0;3;14;Female;3.688;16.0;13.0;1;0;ASD
0;3;15;Male;3.25;0.08;67.0;1;1;ASD
0;3;16;Male;6.961;0.0;0.0;0;0;ASD
0;3;17;Male;6.961;0.0;0.0;0;0;ASD
0;3;18;Male;6.961;0.0;0.0;0;0;ASD
0;4;3;Female;986.0;128.0;107.0;2;1;ASD
0;4;4;Female;33.141;2.352;1.96;11;8;ASD
0;4;5;Male;1.266;1.152;0.96;4;1;ASD
0;4;6;Female;98.0;1.952;1.627;7;6;ASD
0;4;7;Male;3.499;432.0;0.36;2;1;ASD
0;4;8;Male;3.766;176.0;147.0;1;1;ASD
0;4;9;Female;11.351;0.56;467.0;3;1;ASD
0;4;11;Male;1.969;496.0;413.0;11;11;ASD
0;4;12;Male;6.406;496.0;413.0;2;1;ASD
0;4;13;Female;1.25;128.0;107.0;1;0;ASD
0;4;14;Female;6.961;0.0;0.0;0;0;ASD
0;4;15;Male;3.25;0.16;133.0;2;3;ASD
0;4;16;Male;0.5;0.56;467.0;3;2;ASD
0;4;17;Male;6.961;0.0;0.0;0;0;ASD
0;4;18;Male;1.528;96.0;0.08;1;0;ASD
0;5;3;Female;1.972;336.0;0.28;5;4;ASD
0;5;4;Female;0.0;3.44;2.867;18;9;ASD
0;5;5;Male;125.0;2.496;2.08;15;7;ASD
0;5;6;Female;2.234;2.048;1.707;11;10;ASD
0;5;7;Male;98.0;2.528;2.107;14;6;ASD
0;5;8;Male;0.0;1.904;1.587;10;5;ASD
0;5;9;Female;1.083;14.144;11.787;61;27;ASD
0;5;11;Male;594.0;8.08;6.733;46;17;ASD
0;5;12;Male;7.813;416.0;347.0;2;3;ASD
0;5;13;Female;3.656;752.0;627.0;4;2;ASD
0;5;14;Female;0.0;3.28;2.733;14;9;ASD
0;5;15;Male;0.0;3.376;2.813;18;10;ASD
0;5;16;Male;2.375;832.0;693.0;4;1;ASD
0;5;17;Male;20.25;32.0;27.0;1;0;ASD
0;5;18;Male;1.051;864.0;0.72;5;3;ASD
0;6;3;Female;1.15;304.0;253.0;2;2;ASD
0;6;4;Female;2.922;3.056;2.547;15;11;ASD
0;6;5;Male;6.961;0.0;0.0;0;0;ASD
0;6;6;Female;3.549;4.064;3.387;7;11;ASD
0;6;7;Male;17.266;1.328;1.107;5;1;ASD
0;6;8;Male;4.836;544.0;453.0;2;2;ASD
0;6;9;Female;44.651;1.136;947.0;1;0;ASD
0;6;11;Male;7.438;512.0;427.0;8;8;ASD
0;6;12;Male;16.063;2.384;1.987;9;2;ASD
0;6;13;Female;1.469;768.0;0.64;2;1;ASD
0;6;14;Female;4.75;608.0;507.0;4;3;ASD
0;6;15;Male;4.75;688.0;573.0;4;3;ASD
0;6;16;Male;6.25;3.392;2.827;9;3;ASD
0;6;17;Male;6.961;0.0;0.0;0;0;ASD
0;6;18;Male;5.619;0.16;133.0;2;0;ASD
0;7;3;Female;1.167;64.0;53.0;1;0;ASD
0;7;4;Female;7.094;1.984;1.653;11;9;ASD
0;7;5;Male;5.828;0.88;733.0;4;2;ASD
0;7;6;Female;7.803;2.032;1.693;7;6;ASD
0;7;7;Male;15.459;1.68;1.4;5;1;ASD
0;7;8;Male;5.391;448.0;373.0;4;2;ASD
0;7;9;Female;18.924;1.552;1.293;4;3;ASD
0;7;11;Male;8.219;384.0;0.32;6;6;ASD
0;7;12;Male;15.656;1.552;1.293;8;6;ASD
0;7;13;Female;2.375;272.0;227.0;1;0;ASD
0;7;14;Female;6.961;0.0;0.0;0;0;ASD
0;7;15;Male;3.875;1.168;973.0;10;10;ASD
0;7;16;Male;0.0;896.0;747.0;4;2;ASD
0;7;17;Male;2.25;368.0;307.0;2;2;ASD
0;7;18;Male;5.175;0.32;267.0;1;0;ASD
0;8;3;Female;8.757;128.0;107.0;1;0;ASD
0;8;4;Female;7.656;4.448;3.707;19;12;ASD
0;8;5;Male;5.719;976.0;813.0;6;3;ASD
0;8;6;Female;10.875;2.016;1.68;7;6;ASD
0;8;7;Male;7.327;2.512;2.093;7;2;ASD
0;8;8;Male;5.438;464.0;387.0;4;4;ASD
0;8;9;Female;15.885;1.632;1.36;5;3;ASD
0;8;11;Male;9.156;144.0;0.12;2;1;ASD
0;8;12;Male;27.875;64.0;53.0;2;2;ASD
0;8;13;Female;2.938;512.0;427.0;2;1;ASD
0;8;14;Female;2.875;192.0;0.16;2;1;ASD
0;8;15;Male;3.75;224.0;187.0;4;3;ASD
0;8;16;Male;6.0;1.664;1.387;5;2;ASD
0;8;17;Male;6.961;0.0;0.0;0;0;ASD
0;8;18;Male;3.992;768.0;0.64;4;1;ASD
0;9;3;Female;2.054;224.0;187.0;4;2;ASD
0;9;4;Female;8.531;5.008;4.173;16;9;ASD
0;9;5;Male;2.078;2.256;1.88;8;4;ASD
0;9;6;Female;13.734;4.96;4.133;3;1;ASD
0;9;7;Male;7.064;3.808;3.173;7;2;ASD
0;9;8;Male;6.391;832.0;693.0;5;2;ASD
0;9;9;Female;19.926;2.208;1.84;4;2;ASD
0;9;11;Male;9.125;352.0;293.0;5;5;ASD
0;9;12;Male;22.594;1.664;1.387;7;1;ASD
0;9;13;Female;3.406;0.16;133.0;1;0;ASD
0;9;14;Female;6.961;0.0;0.0;0;0;ASD
0;9;15;Male;12.0;416.0;347.0;3;1;ASD
0;9;16;Male;12.25;832.0;693.0;4;0;ASD
0;9;17;Male;6.961;0.0;0.0;0;0;ASD
0;9;18;Male;0.0;448.0;373.0;3;1;ASD
0;10;3;Female;6.961;0.0;0.0;0;0;ASD
0;10;4;Female;41.422;464.0;387.0;5;6;ASD
0;10;5;Male;6.109;1.216;1.013;4;2;ASD
0;10;6;Female;29.571;1.12;933.0;5;7;ASD
0;10;7;Male;6.961;0.0;0.0;0;0;ASD
0;10;8;Male;6.961;0.0;0.0;0;0;ASD
0;10;9;Female;6.961;0.0;0.0;0;0;ASD
0;10;11;Male;11.219;0.08;67.0;2;1;ASD
0;10;12;Male;6.961;0.0;0.0;0;0;ASD
0;10;13;Female;6.961;0.0;0.0;0;0;ASD
0;10;14;Female;6.961;0.0;0.0;0;0;ASD
0;10;15;Male;6.961;0.0;0.0;0;0;ASD
0;10;16;Male;6.961;0.0;0.0;0;0;ASD
0;10;17;Male;1.125;288.0;0.24;2;1;ASD
0;10;18;Male;6.961;0.0;0.0;0;0;ASD
0;11;3;Female;6.961;0.0;0.0;0;0;ASD
0;11;4;Female;30.141;48.0;0.04;2;1;ASD
0;11;5;Male;6.961;0.0;0.0;0;0;ASD
0;11;6;Female;6.961;0.0;0.0;0;0;ASD
0;11;7;Male;6.961;0.0;0.0;0;0;ASD
0;11;8;Male;6.961;0.0;0.0;0;0;ASD
0;11;9;Female;6.961;0.0;0.0;0;0;ASD
0;11;11;Male;6.961;0.0;0.0;0;0;ASD
0;11;12;Male;28.0;48.0;0.04;1;1;ASD
0;11;13;Female;6.961;0.0;0.0;0;0;ASD
0;11;14;Female;6.961;0.0;0.0;0;0;ASD
0;11;15;Male;6.961;0.0;0.0;0;0;ASD
0;11;16;Male;16.125;48.0;0.04;1;0;ASD
0;11;17;Male;6.961;0.0;0.0;0;0;ASD
0;11;18;Male;7.623;16.0;13.0;1;0;ASD
0;12;3;Female;6.961;0.0;0.0;0;0;ASD
0;12;4;Female;30.375;96.0;0.08;2;1;ASD
0;12;5;Male;6.961;0.0;0.0;0;0;ASD
0;12;6;Female;6.961;0.0;0.0;0;0;ASD
0;12;7;Male;6.961;0.0;0.0;0;0;ASD
0;12;8;Male;6.961;0.0;0.0;0;0;ASD
0;12;9;Female;6.961;0.0;0.0;0;0;ASD
0;12;11;Male;6.961;0.0;0.0;0;0;ASD
0;12;12;Male;6.961;0.0;0.0;0;0;ASD
0;12;13;Female;6.961;0.0;0.0;0;0;ASD
0;12;14;Female;6.961;0.0;0.0;0;0;ASD
0;12;15;Male;6.961;0.0;0.0;0;0;ASD
0;12;16;Male;16.125;48.0;0.04;1;0;ASD
0;12;17;Male;6.961;0.0;0.0;0;0;ASD
0;12;18;Male;6.961;0.0;0.0;0;0;ASD
0;13;3;Female;6.961;0.0;0.0;0;0;ASD
0;13;4;Female;81.719;16.0;13.0;1;0;ASD
0;13;5;Male;6.961;0.0;0.0;0;0;ASD
0;13;6;Female;6.961;0.0;0.0;0;0;ASD
0;13;7;Male;6.961;0.0;0.0;0;0;ASD
0;13;8;Male;6.961;0.0;0.0;0;0;ASD
0;13;9;Female;6.961;0.0;0.0;0;0;ASD
0;13;11;Male;6.961;0.0;0.0;0;0;ASD
0;13;12;Male;6.961;0.0;0.0;0;0;ASD
0;13;13;Female;6.961;0.0;0.0;0;0;ASD
0;13;14;Female;6.961;0.0;0.0;0;0;ASD
0;13;15;Male;6.961;0.0;0.0;0;0;ASD
0;13;16;Male;6.961;0.0;0.0;0;0;ASD
0;13;17;Male;6.961;0.0;0.0;0;0;ASD
0;13;18;Male;7.081;96.0;0.08;1;1;ASD
0;14;3;Female;6.961;0.0;0.0;0;0;ASD
0;14;4;Female;74.313;32.0;27.0;1;0;ASD
0;14;5;Male;7.984;384.0;0.32;1;0;ASD
0;14;6;Female;6.961;0.0;0.0;0;0;ASD
0;14;7;Male;13.52;16.0;13.0;1;0;ASD
0;14;8;Male;6.961;0.0;0.0;0;0;ASD
0;14;9;Female;6.961;0.0;0.0;0;0;ASD
0;14;11;Male;6.961;0.0;0.0;0;0;ASD
0;14;12;Male;6.961;0.0;0.0;0;0;ASD
0;14;13;Female;6.961;0.0;0.0;0;0;ASD
0;14;14;Female;6.961;0.0;0.0;0;0;ASD
0;14;15;Male;6.961;0.0;0.0;0;0;ASD
0;14;16;Male;16.625;128.0;107.0;1;0;ASD
0;14;17;Male;6.961;0.0;0.0;0;0;ASD
0;14;18;Male;6.961;0.0;0.0;0;0;ASD
0;15;3;Female;6.961;0.0;0.0;0;0;ASD
0;15;4;Female;10.141;192.0;0.16;4;4;ASD
0;15;5;Male;7.953;32.0;27.0;1;0;ASD
0;15;6;Female;6.961;0.0;0.0;0;0;ASD
0;15;7;Male;6.961;0.0;0.0;0;0;ASD
0;15;8;Male;6.961;0.0;0.0;0;0;ASD
0;15;9;Female;6.961;0.0;0.0;0;0;ASD
0;15;11;Male;11.75;32.0;27.0;1;1;ASD
0;15;12;Male;29.063;48.0;0.04;1;1;ASD
0;15;13;Female;6.961;0.0;0.0;0;0;ASD
0;15;14;Female;6.961;0.0;0.0;0;0;ASD
0;15;15;Male;6.961;0.0;0.0;0;0;ASD
0;15;16;Male;16.75;112.0;93.0;1;0;ASD
0;15;17;Male;6.961;0.0;0.0;0;0;ASD
0;15;18;Male;6.374;32.0;27.0;1;0;ASD
0;16;3;Female;6.961;0.0;0.0;0;0;ASD
0;16;4;Female;6.961;0.0;0.0;0;0;ASD
0;16;5;Male;6.961;0.0;0.0;0;0;ASD
0;16;6;Female;6.961;0.0;0.0;0;0;ASD
0;16;7;Male;6.961;0.0;0.0;0;0;ASD
0;16;8;Male;6.961;0.0;0.0;0;0;ASD
0;16;9;Female;6.961;0.0;0.0;0;0;ASD
0;16;11;Male;6.961;0.0;0.0;0;0;ASD
0;16;12;Male;29.125;16.0;13.0;1;0;ASD
0;16;13;Female;6.961;0.0;0.0;0;0;ASD
0;16;14;Female;6.961;0.0;0.0;0;0;ASD
0;16;15;Male;6.961;0.0;0.0;0;0;ASD
0;16;16;Male;17.125;1.776;1.48;1;0;ASD
0;16;17;Male;6.961;0.0;0.0;0;0;ASD
0;16;18;Male;6.325;208.0;173.0;2;1;ASD
0;17;3;Female;6.961;0.0;0.0;0;0;ASD
0;17;4;Female;6.961;0.0;0.0;0;0;ASD
0;17;5;Male;6.961;0.0;0.0;0;0;ASD
0;17;6;Female;6.961;0.0;0.0;0;0;ASD
0;17;7;Male;6.961;0.0;0.0;0;0;ASD
0;17;8;Male;6.961;0.0;0.0;0;0;ASD
0;17;9;Female;6.961;0.0;0.0;0;0;ASD
0;17;11;Male;6.961;0.0;0.0;0;0;ASD
0;17;12;Male;6.961;0.0;0.0;0;0;ASD
0;17;13;Female;6.961;0.0;0.0;0;0;ASD
0;17;14;Female;6.961;0.0;0.0;0;0;ASD
0;17;15;Male;6.961;0.0;0.0;0;0;ASD
0;17;16;Male;6.961;0.0;0.0;0;0;ASD
0;17;17;Male;6.961;0.0;0.0;0;0;ASD
0;17;18;Male;6.961;0.0;0.0;0;0;ASD
1;18;3;Female;1.216;352.0;293.0;2;1;ASD
1;18;4;Female;1.156;448.0;373.0;3;2;ASD
1;18;5;Male;6.961;0.0;0.0;0;0;ASD
1;18;6;Female;6.961;0.0;0.0;0;0;ASD
1;18;7;Male;1.758;16.0;13.0;1;0;ASD
1;18;8;Male;6.961;0.0;0.0;0;0;ASD
1;18;9;Female;6.961;0.0;0.0;0;0;ASD
1;18;11;Male;7.188;0.08;67.0;1;0;ASD
1;18;12;Male;8.031;16.0;13.0;1;0;ASD
1;18;13;Female;6.961;0.0;0.0;0;0;ASD
1;18;14;Female;7.375;256.0;213.0;3;4;ASD
1;18;15;Male;2.125;144.0;0.12;1;0;ASD
1;18;16;Male;375.0;16.0;13.0;1;0;ASD
1;18;17;Male;6.961;0.0;0.0;0;0;ASD
1;18;18;Male;6.961;0.0;0.0;0;0;ASD
1;19;3;Female;1.216;48.0;0.04;2;1;ASD
1;19;4;Female;1.063;352.0;293.0;5;5;ASD
1;19;5;Male;6.961;0.0;0.0;0;0;ASD
1;19;6;Female;3.384;256.0;213.0;4;3;ASD
1;19;7;Male;2.152;16.0;13.0;1;0;ASD
1;19;8;Male;6.648;32.0;27.0;2;1;ASD
1;19;9;Female;6.961;0.0;0.0;0;0;ASD
1;19;11;Male;6.961;0.0;0.0;0;0;ASD
1;19;12;Male;906.0;224.0;187.0;3;3;ASD
1;19;13;Female;6.961;0.0;0.0;0;0;ASD
1;19;14;Female;6.961;0.0;0.0;0;0;ASD
1;19;15;Male;875.0;128.0;107.0;4;3;ASD
1;19;16;Male;13.625;32.0;27.0;1;0;ASD
1;19;17;Male;6.961;0.0;0.0;0;0;ASD
1;19;18;Male;4.436;96.0;0.08;2;0;ASD
1;20;3;Female;6.961;0.0;0.0;0;0;ASD
1;20;4;Female;1.531;192.0;0.16;2;1;ASD
1;20;5;Male;22.828;16.0;13.0;1;0;ASD
1;20;6;Female;4.149;0.4;333.0;4;4;ASD
1;20;7;Male;2.168;16.0;13.0;1;0;ASD
1;20;8;Male;7.078;544.0;453.0;2;1;ASD
1;20;9;Female;6.961;0.0;0.0;0;0;ASD
1;20;11;Male;1.438;0.08;67.0;2;1;ASD
1;20;12;Male;2.0;0.24;0.2;3;2;ASD
1;20;13;Female;6.961;0.0;0.0;0;0;ASD
1;20;14;Female;3.063;112.0;93.0;2;2;ASD
1;20;15;Male;5.375;128.0;107.0;1;1;ASD
1;20;16;Male;6.961;0.0;0.0;0;0;ASD
1;20;17;Male;6.961;0.0;0.0;0;0;ASD
1;20;18;Male;3.926;272.0;227.0;2;2;ASD
1;21;3;Female;2.398;144.0;0.12;1;0;ASD
1;21;4;Female;100.875;128.0;107.0;1;0;ASD
1;21;5;Male;17.109;112.0;93.0;2;1;ASD
1;21;6;Female;1.101;368.0;307.0;5;5;ASD
1;21;7;Male;2.185;16.0;13.0;1;0;ASD
1;21;8;Male;8.031;64.0;53.0;2;1;ASD
1;21;9;Female;6.961;0.0;0.0;0;0;ASD
1;21;11;Male;6.961;0.0;0.0;0;0;ASD
1;21;12;Male;6.961;0.0;0.0;0;0;ASD
1;21;13;Female;6.961;0.0;0.0;0;0;ASD
1;21;14;Female;10.938;16.0;13.0;1;0;ASD
1;21;15;Male;3.875;0.08;67.0;2;2;ASD
1;21;16;Male;6.961;0.0;0.0;0;0;ASD
1;21;17;Male;6.961;0.0;0.0;0;0;ASD
1;21;18;Male;5.01;176.0;147.0;1;1;ASD
1;22;3;Female;2.858;128.0;107.0;1;0;ASD
1;22;4;Female;64.375;144.0;0.12;2;1;ASD
1;22;5;Male;6.961;0.0;0.0;0;0;ASD
1;22;6;Female;5.996;0.24;0.2;3;2;ASD
1;22;7;Male;6.961;0.0;0.0;0;0;ASD
1;22;8;Male;1.242;224.0;187.0;4;3;ASD
1;22;9;Female;6.961;0.0;0.0;0;0;ASD
1;22;11;Male;8.344;16.0;13.0;1;0;ASD
1;22;12;Male;8.844;64.0;53.0;2;1;ASD
1;22;13;Female;6.961;0.0;0.0;0;0;ASD
1;22;14;Female;9.188;352.0;293.0;1;0;ASD
1;22;15;Male;5.625;288.0;0.24;1;0;ASD
1;22;16;Male;4.0;384.0;0.32;2;1;ASD
1;22;17;Male;6.961;0.0;0.0;0;0;ASD
1;22;18;Male;6.961;0.0;0.0;0;0;ASD
1;23;3;Female;5.323;32.0;27.0;1;0;ASD
1;23;4;Female;64.734;0.16;133.0;1;0;ASD
1;23;5;Male;6.961;0.0;0.0;0;0;ASD
1;23;6;Female;7.311;384.0;0.32;1;0;ASD
1;23;7;Male;2.382;1.344;1.12;4;5;ASD
1;23;8;Male;6.961;0.0;0.0;0;0;ASD
1;23;9;Female;6.961;0.0;0.0;0;0;ASD
1;23;11;Male;2.906;16.0;13.0;1;0;ASD
1;23;12;Male;36.594;592.0;493.0;3;2;ASD
1;23;13;Female;6.961;0.0;0.0;0;0;ASD
1;23;14;Female;6.961;0.0;0.0;0;0;ASD
1;23;15;Male;6.961;0.0;0.0;0;0;ASD
1;23;16;Male;6.961;0.0;0.0;0;0;ASD
1;23;17;Male;6.961;0.0;0.0;0;0;ASD
1;23;18;Male;6.961;0.0;0.0;0;0;ASD
1;24;3;Female;3.286;352.0;293.0;2;2;ASD
1;24;4;Female;64.969;464.0;387.0;2;1;ASD
1;24;5;Male;6.961;0.0;0.0;0;0;ASD
1;24;6;Female;6.961;0.0;0.0;0;0;ASD
1;24;7;Male;6.933;224.0;187.0;3;3;ASD
1;24;8;Male;1.969;112.0;93.0;2;1;ASD
1;24;9;Female;6.961;0.0;0.0;0;0;ASD
1;24;11;Male;6.961;0.0;0.0;0;0;ASD
1;24;12;Male;37.781;512.0;427.0;1;0;ASD
1;24;13;Female;6.961;0.0;0.0;0;0;ASD
1;24;14;Female;6.961;0.0;0.0;0;0;ASD
1;24;15;Male;6.25;32.0;27.0;1;0;ASD
1;24;16;Male;2.5;96.0;0.08;2;2;ASD
1;24;17;Male;6.961;0.0;0.0;0;0;ASD
1;24;18;Male;6.961;0.0;0.0;0;0;ASD
1;25;3;Female;3.713;1.648;1.373;11;8;ASD
1;25;4;Female;719.0;2.512;2.093;18;17;ASD
1;25;5;Male;469.0;3.088;2.573;16;9;ASD
1;25;6;Female;312.0;3.664;3.053;23;17;ASD
1;25;7;Male;0.69;1.872;1.56;10;8;ASD
1;25;8;Male;734.0;4.32;3.6;26;17;ASD
1;25;9;Female;0.0;2.992;2.493;16;12;ASD
1;25;11;Male;1.531;0.08;67.0;3;2;ASD
1;25;12;Male;2.313;2.896;2.413;19;14;ASD
1;25;13;Female;0.5;528.0;0.44;3;2;ASD
1;25;14;Female;2.563;1.072;893.0;9;7;ASD
1;25;15;Male;0.0;4.16;3.467;20;14;ASD
1;25;16;Male;375.0;704.0;587.0;7;6;ASD
1;25;17;Male;6.961;0.0;0.0;0;0;ASD
1;25;18;Male;1.133;1.072;893.0;6;6;ASD
1;26;3;Female;5.454;1.488;1.24;7;7;ASD
1;26;4;Female;2.391;2.368;1.973;19;19;ASD
1;26;5;Male;1.359;1.024;853.0;9;9;ASD
1;26;6;Female;329.0;6.032;5.027;24;18;ASD
1;26;7;Male;2.94;224.0;187.0;4;4;ASD
1;26;8;Male;2.82;3.392;2.827;17;14;ASD
1;26;9;Female;624.0;1.424;1.187;10;12;ASD
1;26;11;Male;1.625;64.0;53.0;1;0;ASD
1;26;12;Male;3.813;2.112;1.76;11;10;ASD
1;26;13;Female;938.0;48.0;0.04;1;0;ASD
1;26;14;Female;2.375;432.0;0.36;4;5;ASD
1;26;15;Male;1.25;1.904;1.587;12;14;ASD
1;26;16;Male;3.375;576.0;0.48;5;5;ASD
1;26;17;Male;6.961;0.0;0.0;0;0;ASD
1;26;18;Male;1.462;368.0;307.0;4;4;ASD
1;27;3;Female;0.0;832.0;693.0;3;1;ASD
1;27;4;Female;6.703;752.0;627.0;5;5;ASD
1;27;5;Male;20.203;112.0;93.0;1;0;ASD
1;27;6;Female;9.233;1.568;1.307;6;5;ASD
1;27;7;Male;8.608;1.36;1.133;4;2;ASD
1;27;8;Male;4.297;976.0;813.0;3;2;ASD
1;27;9;Female;3.17;608.0;507.0;5;5;ASD
1;27;11;Male;6.961;0.0;0.0;0;0;ASD
1;27;12;Male;7.25;272.0;227.0;3;3;ASD
1;27;13;Female;6.961;0.0;0.0;0;0;ASD
1;27;14;Female;0.5;112.0;93.0;2;2;ASD
1;27;15;Male;10.75;32.0;27.0;1;0;ASD
1;27;16;Male;13.875;336.0;0.28;2;1;ASD
1;27;17;Male;6.961;0.0;0.0;0;0;ASD
1;27;18;Male;706.0;176.0;147.0;3;4;ASD
1;28;3;Female;8.51;208.0;173.0;1;0;ASD
1;28;4;Female;641.0;2.928;2.44;16;15;ASD
1;28;5;Male;3.469;48.0;0.04;1;0;ASD
1;28;6;Female;148.0;1.584;1.32;11;7;ASD
1;28;7;Male;0.53;1.136;947.0;7;6;ASD
1;28;8;Male;4.828;448.0;373.0;5;4;ASD
1;28;9;Female;1.051;816.0;0.68;6;4;ASD
1;28;11;Male;3.531;48.0;0.04;2;1;ASD
1;28;12;Male;40.0;16.0;13.0;1;0;ASD
1;28;13;Female;344.0;224.0;187.0;2;2;ASD
1;28;14;Female;0.75;224.0;187.0;4;5;ASD
1;28;15;Male;1.25;736.0;613.0;6;6;ASD
1;28;16;Male;3.375;304.0;253.0;5;3;ASD
1;28;17;Male;6.961;0.0;0.0;0;0;ASD
1;28;18;Male;2.472;192.0;0.16;2;1;ASD
1;29;3;Female;7.968;256.0;213.0;2;1;ASD
1;29;4;Female;4.109;2.416;2.013;12;13;ASD
1;29;5;Male;4.531;32.0;27.0;1;0;ASD
1;29;6;Female;0.46;2.032;1.693;9;7;ASD
1;29;7;Male;3.253;0.4;333.0;2;2;ASD
1;29;8;Male;17.688;64.0;53.0;2;2;ASD
1;29;9;Female;4.97;368.0;307.0;2;0;ASD
1;29;11;Male;6.961;0.0;0.0;0;0;ASD
1;29;12;Male;5.875;272.0;227.0;2;1;ASD
1;29;13;Female;6.961;0.0;0.0;0;0;ASD
1;29;14;Female;6.961;0.0;0.0;0;0;ASD
1;29;15;Male;18.25;1.44;1.2;6;2;ASD
1;29;16;Male;4.75;896.0;747.0;7;3;ASD
1;29;17;Male;6.961;0.0;0.0;0;0;ASD
1;29;18;Male;2.957;192.0;0.16;1;0;ASD
1;30;3;Female;559.0;928.0;773.0;5;4;ASD
1;30;4;Female;219.0;4.176;3.48;20;20;ASD
1;30;5;Male;63.0;896.0;747.0;4;5;ASD
1;30;6;Female;99.0;0.48;0.4;3;2;ASD
1;30;7;Male;476.0;1.904;1.587;9;6;ASD
1;30;8;Male;391.0;1.808;1.507;7;3;ASD
1;30;9;Female;1.255;784.0;653.0;4;5;ASD
1;30;11;Male;6.25;48.0;0.04;1;0;ASD
1;30;12;Male;531.0;272.0;227.0;2;1;ASD
1;30;13;Female;0.25;96.0;0.08;2;1;ASD
1;30;14;Female;2.813;272.0;227.0;4;4;ASD
1;30;15;Male;1.375;816.0;0.68;3;1;ASD
1;30;16;Male;3.25;256.0;213.0;2;1;ASD
1;30;17;Male;6.961;0.0;0.0;0;0;ASD
1;30;18;Male;0.0;816.0;0.68;5;1;ASD
1;31;3;Female;13.734;64.0;53.0;1;0;ASD
1;31;4;Female;31.0;2.496;2.08;18;18;ASD
1;31;5;Male;6.961;0.0;0.0;0;0;ASD
1;31;6;Female;24.368;112.0;93.0;2;0;ASD
1;31;7;Male;0.0;0.88;733.0;5;3;ASD
1;31;8;Male;6.961;192.0;0.16;3;2;ASD
1;31;9;Female;1.364;352.0;293.0;5;4;ASD
1;31;11;Male;6.961;0.0;0.0;0;0;ASD
1;31;12;Male;10.625;528.0;0.44;3;2;ASD
1;31;13;Female;6.961;0.0;0.0;0;0;ASD
1;31;14;Female;2.75;112.0;93.0;3;2;ASD
1;31;15;Male;13.5;48.0;0.04;1;0;ASD
1;31;16;Male;15.25;0.08;67.0;1;0;ASD
1;31;17;Male;6.961;0.0;0.0;0;0;ASD
1;31;18;Male;6.341;0.08;67.0;1;0;ASD
